time,delta_f,delta_f_COI,P_BESS,P_Wind,SoH,Shortfall
368,0.310769100600833,0.305801922865517,18.6488741220825,0.00529871382233942,0.799997923715771,-0.000156709355373152
369,0.310704394241085,0.30573719684493,18.6449712382312,0.00525842470491238,0.799997918531927,-0.000155522847325784
370,0.310640177942356,0.305672961034442,18.6410979049229,0.00521844890059098,0.799997913349164,-0.000154345301009329
371,0.310576447997118,0.305609211727198,18.6372538989421,0.00517878360643723,0.799997908167474,-0.000153176649781983
372,0.310513200728746,0.305545945239893,18.6334389987559,0.00513942608883783,0.799997902986849,-0.000152016826703516
373,0.310450432478804,0.305483157917602,18.6296529844727,0.00510037361648464,0.799997897807279,-0.000150865766439523
374,0.310388139623996,0.305420846136001,18.6258956378453,0.00506162351593352,0.799997892628759,-0.000149723403531254
375,0.310326318571758,0.305359006294448,18.6221667422584,0.00502317316642404,0.799997887451279,-0.000148589672772204
376,0.310264965742346,0.305297634821144,18.618466082718,0.0049850199844864,0.799997882274831,-0.000147464508870598
377,0.310204077595228,0.30523672817247,18.6147934458407,0.00494716137712123,0.799997877099409,-0.00014634784890788
378,0.310143650613909,0.305176282828734,18.6111486198325,0.00490959482728345,0.799997871925003,-0.000145239629087968
379,0.31008368131234,0.305116295300106,18.6075313944767,0.0048723178478923,0.799997866751608,-0.000144139786268482
380,0.310024166220585,0.305056762119932,18.6039415611571,0.00483532801303345,0.799997861579213,-0.000143048256148859
381,0.309965101898968,0.304997679850716,18.6003789128042,0.00479862285048656,0.799997856407814,-0.000141964978233489
382,0.309906484945599,0.3049390450788,18.5968432438941,0.00476219998446539,0.7999978512374,-0.000140889890285933
383,0.309848311962135,0.304880854417477,18.5933343504558,0.00472605704864228,0.799997846067966,-0.000139822930528055
384,0.309790579598856,0.304823104504981,18.5898520300429,0.00469019171532235,0.799997840899504,-0.000138764038126737
385,0.30973328451413,0.304765792006134,18.5863960817353,0.00465460168061249,0.799997835732006,-0.000137713152110308
386,0.309676423401406,0.304708913608087,18.5829663061187,0.00461928466368887,0.799997830565466,-0.000136670212761203
387,0.309619992970944,0.304652466026989,18.5795625052679,0.0045842384026665,0.799997825399875,-0.00013563516048265
388,0.30956398996731,0.304596446001038,18.5761844827528,0.00454946066925407,0.799997820235226,-0.000134607936370656
389,0.309508411158316,0.304540850293794,18.5728320436119,0.00451494928359194,0.799997815071514,-0.000133588481030955
390,0.3094532533232,0.304485675693961,18.5695049943573,0.00448070205862774,0.799997809908729,-0.0001325767362097
391,0.309398513286313,0.304430919012777,18.56620314295,0.00444671686846042,0.799997804746866,-0.000131572643521594
392,0.309344187875493,0.3043765770889,18.5629262987992,0.00441299156659575,0.799997799585918,-0.000130576145775052
393,0.309290273955898,0.304322646779781,18.559674272751,0.00437952405279853,0.799997794425877,-0.000129587185931257
394,0.309236768413862,0.3042691249725,18.5564468770587,0.00434631224438428,0.799997789266737,-0.000128605707480745
395,0.309183668158819,0.304216008572894,18.5532439254038,0.00431335408748205,0.799997784108491,-0.000127631654041949
396,0.30913097012098,0.304163294512283,18.5500652328614,0.0042806475501605,0.799997778951131,-0.000126664969538837
397,0.309078671254381,0.304110979745198,18.5469106159013,0.00424819062979956,0.799997773794652,-0.000125705598108539
398,0.309026768536791,0.304059061249262,18.5437798923795,0.00421598132104081,0.799997768639046,-0.000124753484975315
399,0.308975258974159,0.304007536024825,18.5406728815222,0.004184017651142,0.799997763484308,-0.000123808575740014
400,0.308924139587291,0.303956401093741,18.5375894039194,0.00415229766441518,0.79999775833043,-0.000122870816106513
401,0.308873407420734,0.303905653502651,18.5345292815037,0.00412081944149677,0.799997753177406,-0.000121940151714739
402,0.308823059543861,0.303855290317878,18.5314923375561,0.00408958104730425,0.79999774802523,-0.000121016529821105
403,0.308773093049414,0.303805308629918,18.528478396682,0.00405858060128803,0.799997742873894,-0.000120099896992798
404,0.308723505052044,0.303755705551756,18.5254872848166,0.00402781622759842,0.799997737723394,-0.000119190200535968
405,0.308674292681244,0.303706478214816,18.5225188292174,0.00399728607836989,0.799997732573721,-0.00011828738748676
406,0.308625453093553,0.303657623776687,18.5195728584241,0.00396698829835548,0.799997727424871,-0.000117391406661227
407,0.308576983469067,0.303609139412808,18.5166492022824,0.0039369210433866,0.799997722276837,-0.000116502207237801
408,0.308528881006642,0.303561022322257,18.513747691907,0.00390708254964763,0.799997717129612,-0.000115619736639871
409,0.308481142924083,0.303513269723887,18.5108681597072,0.00387747100122432,0.799997711983191,-0.000114743944880757
410,0.30843376646893,0.30346587885941,18.5080104393396,0.00384808463752965,0.799997706837567,-0.000113874781444423
411,0.308386748897865,0.303418846988257,18.5051743657299,0.00381892168675742,0.799997701692735,-0.000113012196536033
412,0.308340087493586,0.303372171393745,18.5023597750309,0.00378998042518294,0.799997696548688,-0.000112156140122721
413,0.308293779560276,0.303325849378594,18.4995665046493,0.00376125912541164,0.799997691405421,-0.000111306562885716
414,0.30824782242711,0.3032798782649,18.4967943932166,0.0037327560681554,0.799997686262928,-0.000110463416469031
415,0.308202213429898,0.303234255396995,18.4940432805756,0.00370446958211655,0.799997681121201,-0.000109626651322969
416,0.30815694993282,0.303188978136404,18.4913130077813,0.00367639795362355,0.799997675980237,-0.00010879622042026
417,0.308112029332169,0.303144043868947,18.4886034170793,0.00364853952875052,0.79999767084003,-0.000107972076083485
418,0.30806744901975,0.303099449996397,18.4859143519237,0.00362089268896143,0.799997665700572,-0.000107154169267432
419,0.3080232064192,0.303055193941204,18.4832456569454,0.00359345577789387,0.799997660561859,-0.00010634245361274
420,0.307979298979538,0.303011273145687,18.4805971779396,0.00356622712906589,0.799997655423886,-0.000105536884181134
421,0.307935724161484,0.302967685071442,18.4779687618675,0.0035392052227431,0.799997650286645,-0.000104737411508182
422,0.307892479442962,0.30292442719857,18.4753602568642,0.0035123884342741,0.799997645150133,-0.000103943990385602
423,0.3078495623275,0.302881497029495,18.4727715121877,0.00348577511031721,0.799997640014343,-0.000103156577768715
424,0.307806970338875,0.302838892081519,18.4702023782444,0.00345936380136421,0.79999763487927,-0.000102375124424015
425,0.307764701001106,0.302796609889433,18.4676527065863,0.0034331528892446,0.799997629744909,-0.000101599587065238
426,0.307722751886819,0.302754648014342,18.4651223498604,0.00340714080852607,0.799997624611253,-0.000100829922438095
427,0.307681120565373,0.302713004025673,18.4626111618421,0.00338132610619857,0.799997619478299,-0.000100066083366102
428,0.3076398046297,0.302671675521499,18.4601189974131,0.00335570720330069,0.79999761434604,-9.9308027955658e-05
429,0.307598801689996,0.302630660108572,18.4576457125482,0.00333028262639616,0.799997609214471,-9.85557115988911e-05
430,0.30755810937923,0.302589955418536,18.4551911642974,0.00330505086106792,0.799997604083587,-9.78090917875818e-05
431,0.307517725346912,0.302549559097548,18.4527552108074,0.00328001048547859,0.799997598953383,-9.7068123778854e-05
432,0.307477647251242,0.302509468811785,18.450337711297,0.00325515998528488,0.799997593823854,-9.63327660770119e-05
433,0.307437872780864,0.302469682241147,18.447938526049,0.00323049793635886,0.799997588694994,-9.56029754988208e-05
434,0.307398399644471,0.302430197089987,18.4455575163886,0.00320602287180303,0.799997583566798,-9.48787112520222e-05
435,0.307359225542536,0.302391011072589,18.4431945447113,0.0031817333646457,0.799997578439262,-9.41599306329977e-05
436,0.307320348223994,0.302352121925398,18.440849474435,0.00315762802274313,0.79999757331238,-9.34465920110483e-05
437,0.30728176543483,0.302313527398856,18.4385221700222,0.00313370541147367,0.799997568186148,-9.2738654789315e-05
438,0.307243474952973,0.302275225263487,18.436212496944,0.00310996412972421,0.79999756306056,-9.20360787191044e-05
439,0.307205474554273,0.302237213305545,18.4339203217004,0.00308640284990007,0.799997557935612,-9.13388208019228e-05
440,0.30716776204831,0.302199489324639,18.4316455118088,0.00306302010908052,0.799997552811299,-9.06468444163977e-05
441,0.30713033525826,0.302162051144572,18.4293879357571,0.00303981462208065,0.799997547687615,-8.99601068198308e-05
442,0.307093192016877,0.302124896595668,18.4271474630805,0.00301678503662226,0.799997542564557,-8.92785684989406e-05
443,0.307056330165995,0.302088023534952,18.4249239642549,0.00299392994044542,0.79999753744212,-8.86021921644442e-05
444,0.307019747594067,0.302051429827188,18.4227173107312,0.00297124808133885,0.799997532320298,-8.79309368926329e-05
445,0.306983442169234,0.302015113358028,18.4205273749766,0.00294873806626968,0.799997527199087,-8.7264765639361e-05
446,0.306947411813352,0.301979072029479,18.4183540303701,0.00292639866970403,0.799997522078483,-8.66036381026447e-05
447,0.30691165441426,0.301943303757252,18.4161971513017,0.0029042285589786,0.799997516958481,-8.59475160588374e-05
448,0.306876167931297,0.301907806473306,18.4140566130807,0.00288222641768861,0.799997511839076,-8.52963637960613e-05
449,0.306840950295389,0.301872578123596,18.4119322919649,0.00286039099921888,0.799997506720264,-8.46501417477441e-05
450,0.306805999485854,0.301837616672929,18.4098240651419,0.00283872100437354,0.79999750160204,-8.40088145643847e-05
451,0.306771313470916,0.301802920101685,18.4077318107318,0.00281721523267825,0.7999974964844,-8.3372342540855e-05
452,0.306736890245884,0.301768486401283,18.4056554077899,0.00279587239466744,0.79999749136734,-8.27406905017369e-05
453,0.306702727819552,0.301734313581126,18.4035947362714,0.0027746912271133,0.799997486250854,-8.21138228310758e-05
454,0.306668824227435,0.301700399668076,18.4015496770217,0.00275367051510034,0.79999748113494,-8.1491703355141e-05
455,0.306635177499148,0.30166674269731,18.3995201118232,0.0027328091154879,0.799997476019592,-8.08742930651363e-05
456,0.306601785691279,0.30163334072616,18.3975059233511,0.00271210575925873,0.799997470904806,-8.02615583630484e-05
457,0.306568646866517,0.301600191823692,18.395506995152,0.00269155920358781,0.799997465790577,-7.9653464968743e-05
458,0.306535759124049,0.301567294070393,18.3935232116385,0.00267116828228161,0.799997460676902,-7.90499780158882e-05
459,0.3065031205575,0.301534645565943,18.3915544581207,0.00265093186976153,0.799997455563777,-7.84510600375654e-05
460,0.306470729273117,0.301502244421947,18.389600620782,0.00263084873372128,0.799997450451197,-7.78566783381507e-05
461,0.306438583402374,0.301470088767192,18.3876615866567,0.00261091776247882,0.799997445339158,-7.726679714537e-05
462,0.30640668108286,0.301438176739111,18.3857372436387,0.00259113775243984,0.799997440227656,-7.66813837245195e-05
463,0.306375020475308,0.301406506494117,18.3838274804536,0.00257150756028914,0.799997435116687,-7.6100404786672e-05
464,0.306343599750813,0.301375076204013,18.3819321866833,0.00255202608738445,0.799997430006247,-7.5523824925483e-05
465,0.306312417080123,0.301343884044664,18.3800512527578,0.00253269216778957,0.799997424896332,-7.49516122304783e-05
466,0.306281470675529,0.301312928220132,18.3781845698927,0.00251350468781573,0.799997419786937,-7.43837338852416e-05
467,0.306250758743054,0.301282206934039,18.3763320301803,0.00249446257576735,0.79999741467806,-7.38201553502904e-05
468,0.306220279494207,0.301251718410622,18.3744935264927,0.00247556466685119,0.799997409569695,-7.32608461895268e-05
469,0.306190031184489,0.301221460894152,18.3726689525113,0.00245680990737396,0.79999740446184,-7.27057730074421e-05
470,0.306160012054307,0.30119143262527,18.3708582027671,0.00243819722613617,0.79999739935449,-7.21549028881441e-05
471,0.306130220371681,0.301161631874081,18.3690611725321,0.00241972548397261,0.799997394247641,-7.16082066105628e-05
472,0.30610065441336,0.301132056915338,18.3672777578953,0.00240139369037551,0.799997389141291,-7.10656496920592e-05
473,0.306071312469625,0.301102706038914,18.3655078557498,0.00238320072992648,0.799997384035434,-7.05272025669501e-05
474,0.306042192843331,0.301073577548111,18.3637513637421,0.0023651455800396,0.799997378930067,-6.99928332181798e-05
475,0.306013293849844,0.301044669758438,18.362008180305,0.00234722715443325,0.799997373825187,-6.94625122115156e-05
476,0.305984613819893,0.30101598099449,18.36027820464,0.00232944448333618,0.799997368720789,-6.89362065777743e-05
477,0.305956151092263,0.300987509603784,18.358561336695,0.00231179647002104,0.799997363616871,-6.84138883890739e-05
478,0.305927904019132,0.300959253934968,18.3568574771952,0.00229428212487995,0.799997358513428,-6.78955262145564e-05
479,0.305899870975324,0.300931212358424,18.3551665276112,0.0022769004430089,0.799997353410457,-6.73810900551075e-05
480,0.305872050341044,0.30090338324949,18.3534883901742,0.0022596504387982,0.799997348307954,-6.68705494959454e-05
481,0.305844440491881,0.300875764996084,18.3518229678373,0.00224253103997022,0.799997343205916,-6.63638773588104e-05
482,0.30581703984523,0.300848356008437,18.3501701642744,0.00222554132108664,0.799997338104339,-6.58610425041672e-05
483,0.305789846815591,0.300821154693398,18.3485298839123,0.00220868028154155,0.79999733300322,-6.53620165103064e-05
484,0.30576285981439,0.300794159485379,18.3469020319064,0.00219194696246658,0.799997327902555,-6.48667692431104e-05
485,0.305736077306401,0.3007673688187,18.345286514109,0.00217534035088487,0.799997322802341,-6.43752748423765e-05
486,0.305709497721512,0.300740781143682,18.3436832370915,0.00215885953356477,0.799997317702575,-6.38875024492336e-05
487,0.305683119541666,0.300714394926299,18.3420921081361,0.00214250351965762,0.799997312603252,-6.3403425791364e-05
488,0.30565694122176,0.300688208636424,18.3405130352414,0.002126271439768,0.79999730750437,-6.29230135196224e-05
489,0.305630961254955,0.300662220762421,18.3389459270666,0.00211016224650776,0.799997302405926,-6.24462421683347e-05
490,0.305605178141749,0.300636429802187,18.3373906929887,0.00209417508441713,0.799997297307915,-6.19730814612751e-05
491,0.305579590398447,0.300610834261472,18.3358472430753,0.00207830901131934,0.799997292210336,-6.15035050266499e-05
492,0.305554196527175,0.300585432659023,18.3343154880553,0.00206256310866761,0.799997287113183,-6.10374851994777e-05
493,0.30552899506483,0.300560223530166,18.3327953393395,0.00204693644974329,0.799997282016455,-6.05749957109936e-05
494,0.30550398456976,0.300535205412933,18.3312867090132,0.00203142814080276,0.799997276920148,-6.0116010200062e-05
495,0.305479163578265,0.300510376863311,18.3297895098153,0.00201603731178722,0.799997271824259,-5.9660500660641e-05
496,0.305454530654681,0.300485736443168,18.3283036551724,0.00200076304472316,0.799997266728784,-5.92084415380612e-05
497,0.305430084381614,0.300461282727982,18.3268290591409,0.00198560446123357,0.799997261633721,-5.87598069685669e-05
498,0.305405823348481,0.300437014305716,18.3253656364382,0.00197056068613019,0.799997256539066,-5.83145711487987e-05
499,0.305381746145506,0.300412929770016,18.3239133024358,0.00195563085717176,0.799997251444817,-5.78727076927521e-05
500,0.305357851382915,0.300389027729331,18.3224719731295,0.00194081411118844,0.79999724635097,-5.7434191226946e-05
