time,delta_f,P_BESS,P_Wind,SoH,Shortfall
190,0.352559214534626,17.6384616377551,0.0210329808378823,0.63828882997541,0
191,0.352260498782681,17.6234408441942,0.0208760471880396,0.636525735820046,0
192,0.351964082159484,17.6085358625084,0.0207200823585268,0.634764137945925,0
193,0.351669947023869,17.5937457939383,0.0205650904248288,0.633004024816858,0
194,0.351378075870046,17.5790697470949,0.0204110748655306,0.631245384986165,0
195,0.351088451320408,17.564506837879,0.0202580386090073,0.629488207095938,0
196,0.350801056137895,17.5500561893972,0.0201059840263578,0.62773247987632,0
197,0.350515873210949,17.5357169318922,0.0199549130189012,0.625978192144784,0
198,0.350232885559959,17.521488202663,0.0198048269690224,0.624225332805425,0
199,0.349952076338805,17.507369145983,0.0196557268684634,0.622473890848261,0
200,0.349673428825448,17.4933589130426,0.01950761323131,0.620723855348533,0
201,0.349396926425116,17.4794566618617,0.0193604862018443,0.618975215466025,0
202,0.349122552673548,17.4656615572312,0.0192143455297403,0.617227960444376,0
203,0.348850291231939,17.4519727706396,0.0190691906206593,0.615482079610413,0
204,0.348580125883835,17.438389480207,0.0189250205436744,0.61373756237348,0
205,0.348312040536114,17.4249108706197,0.0187818340405396,0.611994398224782,0
206,0.34804601922202,17.4115361330659,0.0186396295711993,0.610252576736729,0
207,0.347782046096096,17.3982644651766,0.0184984052964343,0.608512087562289,0
208,0.347520105431753,17.3850950709523,0.018358159132635,0.606772920434348,0
209,0.347260181621967,17.3720271607178,0.0182188887280358,0.605035065165078,0
210,0.347002259183837,17.3590599510442,0.0180805915072735,0.603298511645301,0
211,0.346746322747871,17.3461926647065,0.0179432646714807,0.601563249843873,0
212,0.346492357064404,17.3334245306183,0.0178069052367894,0.599829269807068,0
213,0.346240346996451,17.3207547837727,0.0176715099803525,0.59809656165796,0
214,0.345990277532088,17.3081826651923,0.017537075552445,0.596365115595825,0
215,0.345742133760291,17.2957074218789,0.0174035983884472,0.594634921895536,0
216,0.345495900899812,17.2833283067424,0.0172710747825707,0.592905970906968,0
217,0.345251564272514,17.2710445785577,0.0171395008924505,0.591178253054414,0
218,0.345009109308503,17.2588555019242,0.0170088727316883,0.589451758835998,0
219,0.344768521561967,17.2467603471917,0.0168791861516637,0.587726478823095,0
220,0.344529786681236,17.2347583904168,0.0167504369207211,0.586002403659758,0
221,0.344292890446912,17.2228489133225,0.0166226206966785,0.584279524062154,0
222,0.344057818723592,17.2110312032594,0.0164957330311715,0.582557830817993,0
223,0.343824557499633,17.1993045531096,0.0163697693305682,0.580837314785974,0
224,0.343593092868777,17.1876682612924,0.0162447249718482,0.57911796689523,0
225,0.343363411028053,17.1761216316828,0.0161205952282624,0.57739977814478,0
226,0.343135498275227,17.1646639735813,0.0159973753039519,0.575682739602983,0
227,0.342909341018416,17.1532946016649,0.0158750603032645,0.573966842406998,0
228,0.342684925778503,17.1420128359304,0.0157536452873994,0.572252077762252,0
229,0.342462239163643,17.1308180016656,0.0156331252856917,0.570538436941907,0
230,0.342241267892696,17.1197094293978,0.0155134952273736,0.568825911286331,0
